employee_id,age,gender,department,job_level,workload,overtime_hours,job_satisfaction,stress_level,sleep_quality,work_life_balance,burnout_risk
6135,28,Male,Support,5,64,5,4,6,3,4,1
6136,41,Male,Finance,3,35,5,2,2,6,4,0
6137,26,Male,Sales,3,39,14,3,2,4,2,0
6138,41,Male,HR,2,68,2,2,5,7,4,1
6139,59,Male,HR,3,24,21,3,5,8,3,0
6140,44,Male,Operations,5,60,24,4,1,4,2,1
6141,53,Male,Operations,3,51,10,1,1,6,3,0
6142,38,Male,Sales,4,46,7,4,9,7,1,0
6143,48,Male,Marketing,2,23,26,2,7,7,1,0
6144,52,Female,Marketing,4,60,28,5,8,9,4,1
6145,32,Female,Operations,5,67,28,3,5,8,4,1
6146,47,Female,Marketing,5,26,22,3,3,3,3,0
6147,30,Female,IT,3,65,22,2,3,4,1,1
6148,52,Female,Sales,1,33,7,1,3,9,3,0
6149,46,Male,IT,1,58,22,4,1,7,4,1
6150,45,Male,Marketing,5,43,28,2,3,7,3,1
6151,31,Female,Operations,5,67,15,4,2,1,4,1
6152,43,Female,IT,2,37,2,1,8,2,1,0
6153,54,Male,HR,5,57,7,5,6,1,2,1
6154,43,Female,Support,5,58,7,4,5,4,3,1
6155,49,Male,Operations,2,59,12,1,1,4,4,1
6156,51,Female,Sales,4,20,0,2,2,5,2,0
6157,27,Male,Finance,4,36,9,5,2,5,2,0
6158,53,Female,Finance,2,45,4,5,7,1,1,0
6159,41,Male,Operations,2,41,29,5,7,7,4,1
6160,22,Female,Marketing,4,58,4,3,6,6,3,1
6161,38,Female,IT,4,37,16,1,8,8,2,0
6162,53,Male,IT,4,57,21,4,4,4,4,1
6163,57,Male,Operations,4,47,13,2,9,1,4,1
6164,54,Female,HR,3,40,5,5,8,3,2,0
6165,40,Female,Sales,2,57,13,5,3,9,1,1
6166,55,Male,Marketing,1,52,11,5,3,7,4,0
6167,38,Male,HR,3,49,19,1,9,2,1,1
6168,44,Male,Operations,1,61,21,2,9,3,2,1
6169,28,Female,Operations,1,27,29,1,5,2,2,1
6170,50,Female,HR,5,49,21,2,1,4,1,1
6171,30,Male,Finance,2,58,0,4,3,2,1,0
6172,43,Female,Operations,3,28,4,3,5,4,1,0
6173,31,Female,Sales,2,52,17,2,4,7,3,1
6174,22,Male,Support,4,62,13,1,4,8,1,1
6175,46,Female,Marketing,2,48,6,1,1,6,1,0
6176,56,Male,HR,1,50,28,1,6,9,1,1
6177,53,Male,Finance,4,22,24,3,4,6,3,0
6178,33,Female,HR,2,69,14,2,1,3,4,1
6179,45,Female,Finance,2,57,8,2,6,1,3,1
6180,24,Male,Finance,1,30,29,2,5,9,4,0
6181,39,Male,Sales,4,24,14,2,5,3,1,0
6182,38,Male,Marketing,1,50,26,5,2,1,1,1
6183,57,Female,Operations,2,39,15,5,1,2,3,0
6184,50,Male,Finance,3,23,8,1,7,3,3,0
6185,39,Male,Operations,3,27,26,5,5,8,2,0
6186,43,Male,Marketing,5,61,6,2,3,8,3,0
6187,36,Male,Operations,3,54,6,2,6,2,3,1
6188,21,Female,Sales,4,32,16,5,3,6,1,0
6189,32,Female,Sales,5,68,10,4,6,2,1,1
6190,44,Male,IT,4,24,26,1,6,7,1,0
6191,54,Female,Sales,3,59,5,3,9,3,3,1
6192,28,Female,Finance,3,38,13,1,8,8,2,0
6193,38,Female,Marketing,2,37,14,1,1,3,1,0
6194,25,Male,Sales,4,52,20,1,7,6,2,1
6195,46,Female,HR,1,23,7,5,9,1,2,0
6196,50,Female,Marketing,2,37,23,1,2,8,3,0
6197,33,Male,Finance,4,65,26,2,9,7,3,1
6198,39,Male,Marketing,5,43,3,1,6,1,1,0
6199,49,Female,Sales,4,62,0,2,3,7,4,0
6200,23,Female,HR,5,48,5,5,8,5,3,0
6201,46,Male,IT,5,50,25,5,7,2,2,1
6202,32,Male,Finance,3,47,0,1,8,1,3,0
6203,22,Male,Support,1,28,20,2,8,2,3,0
6204,31,Male,Finance,4,64,4,2,7,6,2,1
6205,48,Female,Marketing,1,45,18,2,1,2,3,1
6206,38,Male,Support,5,68,4,2,8,6,3,1
6207,33,Female,Support,3,66,21,3,5,8,1,1
6208,57,Female,Operations,1,21,4,5,2,8,2,0
6209,42,Female,Support,2,25,16,2,2,6,4,0
6210,32,Male,Operations,5,48,27,3,2,5,4,1
6211,22,Male,Support,2,45,11,3,9,4,4,1
6212,57,Female,HR,1,47,6,5,5,6,3,0
6213,27,Female,IT,1,26,14,4,3,5,2,0
6214,46,Female,IT,1,53,18,1,6,4,4,1
6215,46,Female,Support,4,64,22,5,9,6,3,1
6216,44,Female,Marketing,5,29,20,4,9,9,4,0
6217,32,Male,Marketing,5,67,12,1,9,9,1,1
6218,36,Male,Operations,5,60,11,1,4,8,3,1
6219,43,Male,Sales,4,59,18,1,5,1,4,1
6220,29,Female,IT,1,66,12,3,1,9,3,1
6221,52,Female,Sales,1,41,26,2,6,5,2,1
6222,35,Male,IT,2,46,5,1,2,3,3,0
6223,57,Male,Sales,4,58,0,2,7,8,2,0
6224,33,Female,Sales,3,41,5,1,4,8,4,0
6225,25,Male,IT,4,38,12,3,4,9,1,0
6226,31,Male,HR,2,55,12,1,9,2,4,1
6227,30,Male,HR,2,28,12,5,1,4,4,0
6228,33,Female,Marketing,2,38,19,4,6,2,2,1
6229,35,Female,Sales,1,21,3,1,2,6,4,0
6230,27,Male,Sales,3,47,4,4,6,1,3,0
6231,48,Female,Sales,2,58,12,4,7,3,2,1
6232,52,Male,Sales,5,41,8,3,3,2,1,0
6233,55,Male,Sales,1,25,16,4,4,7,3,0
6234,35,Female,Operations,3,66,2,3,2,8,1,0
6235,56,Female,Finance,5,26,26,1,7,2,4,1
6236,41,Female,Sales,3,25,19,2,9,9,1,0
6237,26,Male,Operations,3,52,17,3,5,1,4,1
6238,21,Male,HR,5,33,24,4,5,2,3,1
6239,24,Male,Sales,4,20,26,4,9,3,3,0
6240,31,Female,HR,3,44,14,1,8,2,2,1
6241,46,Male,Marketing,4,25,22,3,1,1,3,0
6242,57,Male,Finance,3,47,0,1,2,8,4,0
6243,43,Male,IT,5,37,8,3,7,1,2,0
6244,49,Male,Finance,3,46,5,2,3,5,4,0
6245,41,Female,Sales,2,68,17,5,6,6,1,1
6246,47,Female,Sales,2,21,0,1,1,7,2,0
6247,59,Female,Finance,3,59,21,4,8,3,4,1
6248,33,Male,Finance,5,40,6,1,2,7,4,0
6249,43,Male,Marketing,5,42,9,3,1,8,3,0
6250,36,Male,Support,1,21,5,1,2,3,2,0
6251,50,Female,HR,5,35,6,2,8,5,4,0
6252,24,Female,IT,4,23,5,3,5,1,3,0
6253,36,Female,Support,3,53,7,4,9,9,1,0
6254,51,Female,Finance,2,24,1,4,3,8,2,0
6255,45,Female,IT,5,68,8,3,8,3,2,1
6256,32,Male,Finance,2,53,24,2,4,4,2,1
6257,46,Female,HR,1,41,26,1,7,1,2,1
6258,57,Female,IT,3,65,8,5,8,1,4,1
6259,53,Female,Support,5,39,6,4,3,6,1,0
6260,48,Male,Operations,2,58,8,2,3,6,3,1
6261,29,Female,HR,5,66,16,2,1,9,4,1
6262,32,Female,Support,1,69,2,2,8,5,4,1
6263,25,Female,IT,2,32,15,1,2,3,2,0
6264,48,Male,Finance,2,63,15,2,7,6,4,1
6265,55,Male,Support,3,53,1,2,7,8,1,0
6266,25,Female,Finance,3,63,10,3,7,7,4,1
6267,54,Female,HR,2,25,15,3,4,3,4,0
6268,54,Female,HR,3,48,14,2,7,1,3,1
6269,33,Female,Support,2,52,0,2,8,4,4,0
6270,59,Male,Finance,4,20,20,3,9,6,1,0
6271,34,Female,IT,5,66,16,1,7,4,2,1
6272,31,Male,Support,4,67,2,3,6,5,2,1
6273,58,Female,Operations,4,26,21,3,5,7,1,0
6274,24,Male,Marketing,5,41,21,3,7,5,2,1
6275,53,Male,HR,2,51,18,3,2,5,2,1
6276,27,Female,Finance,2,33,19,5,5,2,4,0
6277,28,Male,IT,3,43,6,4,8,1,1,0
6278,57,Female,HR,1,38,21,1,6,4,3,1
6279,30,Male,IT,2,46,28,1,6,8,4,1
6280,35,Male,HR,5,42,10,2,1,3,1,0
6281,58,Female,Finance,1,64,29,5,2,6,4,1
6282,35,Female,IT,5,40,29,2,3,2,1,1
6283,25,Male,Finance,5,63,17,1,7,9,2,1
6284,49,Male,IT,5,48,24,1,6,9,3,1
6285,39,Female,HR,1,20,13,2,5,4,4,0
6286,30,Female,Marketing,4,50,15,4,9,8,2,1
6287,32,Female,Marketing,5,46,5,2,7,2,1,0
6288,24,Male,Support,3,63,1,4,9,2,4,1
6289,51,Female,Operations,2,55,22,4,3,6,3,1
6290,38,Female,Operations,2,46,10,3,8,2,3,1
6291,36,Male,Support,2,34,10,1,9,1,4,0
6292,56,Female,Support,1,44,25,3,2,2,2,1
6293,45,Female,Sales,3,67,9,1,4,2,3,1
6294,43,Female,Finance,3,34,3,3,2,5,4,0
6295,32,Female,IT,3,59,16,4,7,6,4,1
6296,54,Male,Operations,3,38,9,3,4,3,4,0
6297,56,Female,HR,3,66,8,5,6,8,1,1
6298,57,Female,Support,4,69,29,3,8,2,3,1
6299,23,Female,Marketing,3,30,12,3,6,3,4,0
6300,29,Female,IT,3,60,10,3,4,4,1,1
6301,38,Female,Sales,1,52,9,5,6,5,1,1
6302,55,Female,Marketing,1,60,23,1,1,5,1,1
6303,54,Male,Support,3,42,4,3,6,6,2,0
6304,34,Male,IT,4,31,2,1,8,4,2,0
6305,24,Male,Support,3,21,3,2,4,7,4,0
6306,49,Female,Operations,3,62,2,4,9,8,2,1
6307,35,Female,Operations,3,40,9,2,6,4,3,0
6308,48,Female,Finance,5,33,23,5,6,9,3,0
6309,36,Male,Sales,4,53,12,5,4,6,4,1
6310,32,Female,IT,2,34,4,1,8,8,4,0
6311,25,Male,Sales,3,40,12,1,5,9,3,0
6312,54,Female,HR,2,42,26,3,1,1,4,1
6313,21,Female,Sales,4,40,23,2,7,5,4,1
6314,59,Male,Support,3,69,0,1,8,7,4,1
6315,52,Male,Support,2,33,24,1,6,2,2,1
6316,46,Male,Operations,2,40,10,1,7,7,4,0
6317,37,Male,Finance,4,31,25,4,7,7,4,0
6318,47,Male,Support,3,61,2,1,4,3,1,1
6319,44,Male,Operations,5,65,16,4,4,9,1,1
6320,55,Female,Marketing,4,66,18,5,1,7,4,1
6321,59,Male,Operations,5,24,12,3,2,5,2,0
6322,46,Female,IT,3,21,15,2,3,7,1,0
6323,58,Female,Finance,2,41,17,1,5,7,1,0
6324,43,Female,Support,4,25,22,4,9,6,4,0
6325,42,Female,IT,4,63,25,1,5,4,2,1
6326,24,Female,HR,4,21,19,1,6,8,4,0
6327,29,Male,HR,1,48,22,4,7,2,1,1
6328,24,Male,Operations,3,55,18,1,4,8,2,1
6329,27,Male,Finance,1,26,29,2,8,5,4,1
6330,43,Female,Sales,4,35,5,5,6,7,3,0
6331,22,Male,Finance,4,52,22,3,1,3,1,1
6332,44,Female,Finance,5,52,6,1,6,7,4,0
6333,51,Female,Finance,1,33,14,4,2,9,2,0
6334,51,Female,Operations,2,62,29,2,4,7,3,1
6335,54,Female,IT,3,31,4,1,4,1,4,0
6336,44,Male,Operations,2,62,15,5,5,9,4,1
6337,46,Male,Sales,2,25,5,5,2,7,1,0
6338,36,Male,IT,3,31,2,4,6,2,4,0
6339,33,Male,Sales,4,50,11,1,3,5,3,0
6340,35,Male,Marketing,5,31,3,1,9,2,4,0
6341,47,Female,Marketing,4,29,26,1,6,7,1,0
6342,24,Male,Support,4,59,21,5,3,9,3,1
6343,36,Female,Support,1,46,2,1,3,4,3,0
6344,50,Female,IT,2,26,15,1,5,3,1,0
6345,50,Female,Operations,2,65,15,1,6,6,2,1
6346,56,Male,Sales,2,55,22,1,4,8,3,1
6347,23,Female,Sales,5,52,18,4,5,8,2,1
6348,42,Female,Support,5,46,14,5,3,8,3,0
6349,42,Male,Support,5,27,8,3,4,5,3,0
6350,32,Female,HR,3,24,19,4,8,6,1,0
6351,41,Female,Sales,5,27,1,1,8,2,4,0
6352,24,Female,Operations,1,59,5,3,1,6,3,0
6353,51,Male,HR,1,40,13,2,4,5,4,0
6354,51,Female,Operations,4,43,8,3,2,3,3,0
6355,43,Female,Finance,4,26,28,4,4,8,2,0
6356,40,Male,Sales,4,38,9,5,5,4,4,0
6357,35,Male,Finance,4,50,25,4,1,2,2,1
6358,43,Female,Marketing,1,55,17,5,5,3,4,1
6359,48,Male,Marketing,4,46,14,5,7,2,4,1
6360,36,Male,IT,1,48,3,5,5,2,2,0
6361,57,Male,Sales,5,42,4,2,7,3,1,0
6362,41,Male,Support,5,39,24,3,9,7,2,1
6363,35,Male,HR,3,25,22,4,8,1,1,0
6364,37,Male,Finance,4,31,20,4,1,6,1,0
6365,57,Male,Operations,5,69,5,5,2,1,4,1
6366,33,Female,Sales,5,31,24,2,6,3,2,1
6367,39,Male,IT,2,69,14,2,5,4,3,1
6368,50,Male,Operations,2,22,19,1,1,8,3,0
6369,38,Male,Finance,1,61,29,2,2,2,2,1
6370,34,Female,Sales,3,58,28,5,3,7,3,1
6371,56,Male,Support,2,54,1,5,5,3,1,0
6372,56,Male,Finance,3,38,15,3,7,1,2,1
6373,40,Female,Sales,5,64,4,5,6,6,1,1
6374,39,Male,Sales,1,23,29,3,3,2,4,0
6375,27,Female,Finance,3,50,22,2,6,3,2,1
6376,24,Female,Finance,2,61,27,1,4,6,3,1
6377,54,Male,Operations,5,57,3,4,3,3,3,0
6378,22,Female,IT,4,52,27,5,4,5,1,1
6379,25,Male,Finance,5,25,0,2,8,3,4,0
6380,30,Male,Marketing,2,27,7,5,1,7,3,0
6381,52,Female,IT,2,47,20,3,3,7,3,1
6382,33,Female,Marketing,4,34,9,2,8,1,4,0
6383,59,Male,Operations,5,50,14,4,9,6,1,1
6384,25,Male,Finance,3,27,1,3,3,3,1,0
6385,30,Female,IT,3,25,18,2,9,7,4,0
6386,30,Male,Support,5,48,11,4,4,1,4,1
6387,58,Male,Finance,3,65,29,3,4,3,1,1
6388,47,Male,Sales,5,53,9,4,7,2,2,1
6389,41,Female,Finance,5,26,11,2,6,8,1,0
6390,28,Male,Support,2,59,25,3,3,8,2,1
6391,21,Male,IT,1,29,20,1,8,9,2,0
6392,48,Male,Finance,2,32,26,5,5,9,2,0
6393,59,Female,Finance,3,41,19,1,2,2,1,1
6394,34,Female,HR,1,40,24,4,3,7,4,1
6395,41,Female,HR,5,20,8,2,7,7,2,0
6396,50,Male,IT,3,60,7,5,9,4,4,1
6397,41,Female,IT,4,61,1,2,1,6,4,0
6398,29,Male,Sales,3,21,20,4,6,1,3,0
6399,37,Female,Sales,1,48,29,2,9,6,4,1
6400,25,Male,Finance,1,30,23,3,7,1,1,1
6401,51,Female,Marketing,5,56,23,3,3,5,1,1
6402,58,Male,IT,4,69,6,4,7,4,2,1
6403,39,Male,Support,5,26,3,2,2,6,1,0
6404,56,Female,Finance,4,54,18,4,2,5,2,1
6405,53,Male,Marketing,4,49,7,5,1,5,1,0
6406,33,Female,HR,5,35,23,2,3,3,2,1
6407,34,Female,Sales,3,34,12,3,1,2,1,0
6408,53,Male,Support,2,59,25,1,8,7,1,1
6409,49,Male,IT,4,39,20,3,8,8,2,1
6410,56,Female,Finance,1,47,2,2,4,5,4,0
6411,30,Female,HR,5,56,4,2,1,9,3,0
6412,51,Female,Operations,3,22,19,2,2,1,1,0
6413,26,Male,HR,4,48,7,2,2,3,4,0
6414,21,Female,Finance,3,56,1,5,2,8,3,0
6415,27,Male,Sales,5,28,26,1,9,5,3,1
6416,47,Male,Marketing,1,46,23,3,7,2,1,1
6417,41,Female,Support,4,51,9,5,9,9,4,1
6418,48,Female,Support,4,67,21,4,2,1,1,1
6419,36,Male,Operations,3,65,15,2,5,3,2,1
6420,43,Male,Support,5,69,3,3,1,4,2,1
6421,40,Male,Operations,2,58,26,4,2,7,3,1
6422,58,Male,Sales,4,50,29,1,4,4,2,1
6423,45,Female,Operations,1,66,13,3,1,2,4,1
6424,48,Male,IT,4,45,29,5,8,2,2,1
6425,25,Female,Finance,4,59,2,4,6,1,2,1
6426,41,Female,Support,2,22,9,3,1,7,4,0
6427,38,Female,Operations,2,30,12,5,9,9,4,0
6428,26,Male,HR,5,48,4,2,1,2,2,0
6429,49,Male,Marketing,4,46,21,3,4,7,4,1
6430,39,Female,Finance,4,69,16,2,5,8,1,1
6431,53,Female,Sales,3,66,16,4,9,3,2,1
6432,21,Female,Support,3,29,10,4,2,4,3,0
6433,23,Female,HR,1,54,25,4,9,9,4,1
6434,41,Male,IT,1,66,18,2,1,4,4,1
6435,55,Female,Operations,3,42,17,2,4,6,1,0
6436,23,Male,HR,1,25,27,5,7,8,1,0
6437,45,Male,Finance,4,30,16,3,4,2,3,0
6438,58,Male,Support,2,62,10,5,8,1,1,1
6439,40,Male,HR,4,46,14,2,7,7,1,1
6440,54,Female,IT,3,50,7,3,6,1,3,1
6441,41,Male,Marketing,5,49,11,4,5,4,2,1
6442,43,Female,Operations,5,22,28,5,3,5,1,0
6443,26,Male,Finance,3,32,16,5,8,2,2,0
6444,33,Female,Support,4,59,25,5,4,4,3,1
6445,43,Female,Operations,1,40,29,2,8,7,1,1
6446,29,Female,Operations,1,62,23,3,1,4,4,1
6447,37,Female,Sales,5,30,4,4,2,1,2,0
6448,22,Female,Operations,3,64,28,2,2,4,3,1
6449,39,Male,HR,3,22,3,4,6,6,4,0
6450,39,Female,HR,2,57,23,1,5,5,1,1
6451,27,Male,Marketing,5,50,23,1,7,4,1,1
6452,40,Female,IT,3,43,10,4,2,2,2,0
6453,29,Male,Support,2,61,29,1,9,6,1,1
6454,37,Male,Support,1,31,7,3,2,6,4,0
6455,47,Male,Finance,5,65,15,3,1,6,2,1
6456,22,Female,HR,5,62,15,2,2,4,2,1
6457,56,Male,Operations,3,46,2,4,3,8,1,0
6458,39,Female,IT,3,40,11,2,6,1,3,0
6459,37,Female,Finance,4,44,23,3,7,8,4,1
6460,25,Male,Support,1,49,12,3,6,8,1,0
6461,59,Male,Finance,1,49,0,3,1,5,3,0
6462,38,Female,Finance,2,29,28,5,9,9,2,1
6463,27,Female,Support,2,22,3,1,8,9,2,0
6464,37,Female,Finance,4,32,20,2,2,4,1,0
6465,59,Female,Marketing,1,46,5,2,1,2,4,0
6466,56,Female,Finance,2,37,4,3,7,1,1,0
6467,24,Female,IT,1,64,4,5,3,8,1,0
6468,58,Male,HR,1,43,20,2,3,8,2,0
6469,45,Female,IT,2,65,24,2,9,7,4,1
6470,25,Female,Operations,3,33,9,5,2,3,1,0
6471,50,Male,Sales,3,58,25,3,5,3,3,1
6472,32,Male,Marketing,2,63,18,5,4,8,3,1
6473,24,Male,Marketing,4,23,17,1,1,8,4,0
6474,44,Female,Operations,5,35,25,2,6,2,2,1
6475,49,Male,Support,1,29,1,1,6,1,2,0
6476,29,Male,IT,5,67,15,2,1,1,4,1
6477,24,Female,IT,2,56,14,1,7,1,1,1
6478,44,Female,Operations,1,46,23,2,6,3,1,1
6479,34,Female,Support,5,67,4,3,4,1,3,1
6480,25,Female,Sales,3,20,20,4,7,8,3,0
6481,38,Male,Finance,4,24,21,5,3,8,4,0
6482,39,Female,Support,5,32,8,2,6,9,2,0
6483,32,Male,Finance,4,64,22,5,6,4,4,1
6484,38,Female,HR,3,22,4,2,6,8,1,0
6485,37,Male,IT,5,36,4,4,3,7,1,0
6486,50,Female,IT,2,38,25,3,5,4,4,1
6487,44,Female,Operations,1,56,8,3,1,1,1,1
6488,31,Female,Operations,3,24,8,5,6,3,1,0
6489,55,Male,Finance,4,66,1,4,7,8,3,1
6490,43,Male,Support,4,61,6,5,5,8,1,1
6491,37,Male,IT,3,63,25,3,5,2,3,1
6492,21,Female,IT,2,43,0,1,6,7,2,0
6493,35,Male,Marketing,2,62,19,5,7,1,4,1
6494,52,Female,HR,4,52,1,2,4,4,1,0
6495,29,Female,HR,3,40,25,3,7,7,3,1
6496,35,Female,Finance,3,22,24,2,5,4,3,0
6497,48,Male,Sales,1,23,11,4,7,4,4,0
6498,44,Female,Support,4,51,5,3,1,7,3,0
6499,55,Male,IT,2,43,19,3,2,1,1,1
6500,42,Female,Marketing,5,54,18,5,2,5,3,1
6501,47,Female,Support,2,37,15,5,7,6,3,0
6502,39,Female,IT,2,22,3,2,9,7,2,0
6503,32,Male,Operations,5,58,17,5,7,7,1,1
6504,40,Male,Support,4,45,4,1,6,7,4,0
6505,21,Female,Finance,1,43,24,3,3,2,3,1
6506,41,Male,Support,2,20,21,4,5,6,3,0
6507,21,Male,Sales,2,69,17,3,2,9,1,1
6508,30,Female,Support,4,53,5,2,9,7,1,0
6509,52,Female,Support,4,31,24,5,6,7,3,0
6510,59,Male,Support,3,36,13,3,9,2,1,0
6511,42,Female,HR,4,40,19,5,9,7,4,1
6512,38,Female,IT,4,40,16,2,7,9,1,0
6513,52,Male,Sales,2,22,17,5,5,3,4,0
6514,47,Male,Finance,1,63,20,4,4,2,4,1
6515,48,Female,HR,2,47,9,2,1,6,1,0
6516,38,Male,IT,4,44,22,3,9,2,4,1
6517,59,Male,Marketing,3,63,23,3,6,1,1,1
6518,49,Female,Finance,1,25,18,4,2,4,1,0
6519,38,Female,IT,3,61,24,1,7,9,3,1
6520,28,Female,HR,5,49,17,5,6,3,3,1
6521,51,Female,HR,3,51,3,3,4,3,2,0
6522,54,Male,Marketing,3,41,19,4,6,6,2,1
6523,27,Male,Finance,4,57,14,5,6,6,1,1
6524,56,Female,Finance,4,33,5,2,5,8,4,0
6525,38,Female,Sales,4,53,25,4,1,6,1,1
6526,58,Female,IT,4,62,5,2,3,8,3,0
6527,29,Female,Sales,4,66,2,2,7,8,2,1
6528,29,Male,HR,3,45,8,2,2,7,1,0
6529,28,Male,HR,5,59,10,5,1,5,4,1
6530,55,Female,Support,4,32,4,1,8,4,4,0
6531,38,Female,Marketing,5,49,13,2,7,1,1,1
6532,25,Male,Marketing,5,38,1,3,6,6,2,0
6533,34,Male,Finance,2,61,21,5,5,8,2,1
6534,48,Male,Sales,2,60,18,5,6,4,1,1
6535,50,Male,HR,1,69,7,2,1,7,4,1
6536,24,Female,Support,2,58,12,3,9,3,2,1
6537,59,Male,IT,4,22,18,4,1,5,2,0
6538,40,Male,Support,5,50,4,5,4,7,2,0
6539,45,Male,Operations,1,31,14,2,3,9,3,0
6540,48,Female,IT,2,34,3,2,4,9,1,0
6541,32,Female,Marketing,3,64,3,1,1,7,2,0
6542,22,Male,IT,1,57,17,1,4,4,2,1
6543,34,Male,HR,4,59,23,4,4,6,1,1
6544,42,Female,Sales,5,33,18,4,3,4,3,0
6545,51,Female,Support,4,54,19,4,8,3,4,1
6546,43,Male,Finance,4,35,21,4,7,9,4,0
6547,40,Female,Sales,3,69,8,2,9,5,1,1
6548,58,Male,Operations,3,43,14,2,2,8,2,0
6549,24,Female,Finance,5,36,29,2,3,3,2,1
6550,35,Male,Operations,2,37,11,3,6,9,4,0
6551,44,Male,Operations,4,61,3,4,2,1,4,1
6552,45,Female,HR,2,36,2,3,2,2,1,0
6553,21,Male,HR,5,35,4,5,2,4,3,0
6554,27,Female,Marketing,4,40,24,5,2,2,1,1
6555,51,Female,Marketing,2,43,16,2,5,9,1,0
6556,32,Female,Operations,4,53,4,5,1,7,1,0
6557,25,Male,Sales,3,55,26,2,7,2,3,1
6558,58,Male,Marketing,3,62,3,4,1,4,1,0
6559,32,Male,HR,1,46,20,3,1,6,1,1
6560,59,Female,Marketing,5,58,6,2,5,2,1,1
6561,38,Male,Operations,2,36,6,1,7,9,2,0
6562,22,Male,Support,4,44,6,1,3,3,3,0
6563,30,Male,Finance,1,57,16,4,7,2,2,1
6564,35,Male,Sales,5,61,24,3,9,4,2,1
6565,50,Female,Sales,5,40,14,2,4,5,4,0
6566,37,Male,IT,5,23,6,4,5,4,1,0
6567,24,Female,Marketing,2,44,14,3,8,3,2,1
6568,27,Female,Sales,3,49,19,1,9,3,1,1
6569,51,Female,Support,1,52,3,2,5,3,1,0
6570,59,Female,Support,2,58,1,3,5,3,1,0
6571,54,Male,HR,4,45,21,5,2,6,2,1
6572,26,Male,Finance,2,44,12,2,9,4,4,1
6573,58,Male,HR,4,35,11,5,6,7,3,0
6574,54,Female,Marketing,4,68,9,4,5,7,4,1
6575,35,Male,Operations,5,43,18,3,5,4,1,1
6576,34,Female,Support,2,24,14,3,4,1,4,0
6577,26,Male,Support,3,61,16,3,1,9,4,1
6578,57,Male,IT,4,58,20,3,6,7,4,1
6579,52,Male,IT,5,32,5,2,1,6,3,0
6580,23,Female,Support,3,49,26,5,2,5,4,1
6581,23,Male,Finance,2,26,4,5,7,9,3,0
6582,42,Female,Sales,3,66,20,4,1,9,2,1
6583,42,Female,Sales,2,36,27,4,8,6,4,1
6584,30,Female,Support,4,46,25,3,8,8,1,1
6585,23,Male,Sales,1,54,12,1,7,7,2,1
6586,32,Male,IT,1,24,29,1,7,1,3,1
6587,49,Female,Operations,4,61,26,3,1,2,3,1
6588,37,Female,Sales,3,24,13,5,3,9,4,0
6589,27,Female,HR,2,43,28,4,9,4,3,1
6590,33,Female,Support,1,26,23,2,5,3,4,0
6591,22,Female,Sales,2,26,13,1,5,2,1,0
6592,24,Male,Operations,4,33,29,4,7,8,1,1
6593,30,Male,Support,3,34,14,1,8,7,2,0
6594,59,Male,Finance,2,24,15,5,6,9,3,0
6595,44,Female,Finance,3,56,9,5,5,3,1,1
6596,37,Female,IT,1,23,0,3,1,1,3,0
6597,26,Male,Operations,2,49,23,3,9,9,1,1
6598,39,Male,HR,5,39,28,1,6,5,2,1
6599,25,Female,Operations,1,45,10,1,3,5,4,0
6600,52,Female,HR,3,28,6,4,7,3,4,0
6601,30,Female,HR,4,49,16,3,4,8,3,1
6602,29,Male,Operations,5,63,29,5,3,8,1,1
6603,47,Female,Support,2,67,24,4,7,1,2,1
6604,33,Female,Marketing,1,41,27,4,6,4,2,1
6605,39,Female,Operations,2,59,3,2,4,6,4,0
6606,41,Male,Support,2,60,28,5,8,9,1,1
6607,44,Female,HR,5,63,6,4,2,2,2,1
6608,58,Male,Support,5,49,2,2,6,7,1,0
6609,24,Female,Support,5,39,23,3,3,1,3,1
6610,44,Female,Sales,5,47,19,5,8,4,2,1
6611,55,Male,Finance,4,26,13,3,8,7,3,0
6612,23,Female,Finance,3,23,17,2,1,3,4,0
6613,24,Male,IT,5,47,17,5,2,3,4,1
6614,57,Female,Finance,1,54,23,1,4,4,1,1
6615,55,Male,Marketing,2,52,29,1,1,8,3,1
6616,51,Female,HR,5,26,23,1,3,3,4,0
6617,45,Male,Operations,1,28,0,4,4,8,4,0
6618,33,Male,Operations,4,53,5,1,3,9,2,0
6619,24,Female,Marketing,1,58,8,4,5,8,2,1
6620,34,Male,Finance,1,61,24,4,7,8,2,1
6621,33,Female,HR,4,53,1,2,8,9,2,0
6622,47,Male,Finance,4,32,7,1,8,4,1,0
6623,26,Female,Support,2,48,23,5,2,3,3,1
6624,37,Female,IT,5,54,19,4,1,8,1,1
6625,56,Female,Finance,1,64,29,2,6,1,2,1
6626,55,Female,IT,3,29,3,4,1,1,3,0
6627,37,Male,Operations,3,49,20,5,6,4,4,1
6628,22,Female,HR,2,63,26,5,7,3,2,1
6629,33,Female,Sales,3,45,9,1,9,2,3,1
6630,22,Female,Support,2,54,22,4,1,9,3,1
6631,48,Female,IT,5,47,0,5,7,5,2,0
6632,46,Female,Finance,2,48,10,3,4,3,1,0
6633,42,Male,Support,4,25,8,5,9,9,2,0
6634,23,Female,Finance,4,22,18,5,4,8,3,0
6635,55,Male,Support,4,48,10,4,2,4,1,0
6636,32,Male,Operations,4,21,3,5,1,5,1,0
6637,44,Female,Marketing,4,41,22,2,7,5,1,1
